index,0,1,2,3,4
0,0.0970810176398817,0.7608748667950974,0.06319664598514706,0.07643815709065947,0.0024093124892131295
1,0.12621645233235065,0.7284255198278394,0.020127445681561364,0.06220860400022785,0.06302197815801878
2,0.9693870619132128,0.012949632975559512,0.0035359299385444294,0.0049326486296401625,0.009194726543043187
3,0.02383958027161673,0.00033724996130991754,0.900875448344759,0.00019734441758453275,0.0747503770047287
4,0.8977268750542854,0.05667652476745965,0.019067729776468336,0.020713151831460833,0.005815718570324497
5,0.0382705543887868,0.00528452868264993,0.022198520364366196,0.9221814269699514,0.012064969594245828
6,0.1389217065446217,0.003079169572064133,0.21537312509720347,0.6166869379417865,0.02593906084432587
7,0.912847911916097,0.03187104979036444,0.026727179469049758,0.02387041400959957,0.00468344481488854
8,0.9408826767429563,0.014175858452061485,0.04363500919282484,0.0009595344791726404,0.0003469211329839228
9,0.30694633966889917,0.551926086962096,0.021628646565084734,0.10743611708028854,0.012062809723633215
10,0.027736410024136047,0.0029258409840983986,0.005714922854521514,0.9587444707639271,0.0048783553733175505
11,0.09012871502450215,0.009328352288135503,0.011591992587680301,0.0031584503491909623,0.8857924897504901
12,0.0024401398111993824,0.997211173015964,3.473144977584907e-05,0.00026795357657830363,4.6002146481832975e-05
13,0.06350459450927629,0.3379721120616832,0.5930617852758088,0.0014557428628118997,0.004005765290420057
14,0.003799563494567526,0.0021458262053762156,0.9887231585917757,0.0006972754523472783,0.00463417625593368
15,0.4150702870673522,0.0033906455561701437,0.0075019148348865255,0.5462513845860034,0.027785767955588018
16,0.2647407456038742,0.006135773470512238,0.6511608849359948,0.045918563567095956,0.03204403242252099
17,0.00445883845146794,0.0005826387069503418,0.47580736956748043,0.0007766647409759663,0.5183744885331243
18,0.013629793612696606,0.004533475794845456,0.009386756922056292,0.9718512642747352,0.0005987093956681173
19,0.017080104260321055,0.2337369150378693,0.0661035173904217,0.05612724073250381,0.6269522225788824
20,0.01119125436706418,0.0012266226002760343,0.9804078953207338,0.0007021134178325085,0.006472114294095143
21,0.00031017219365069487,0.996871820469999,0.001856248417122691,0.0007096352343818501,0.00025212368484944943
22,0.556076190277822,0.0019597984258452354,0.013818461318350456,1.848480455284391e-05,0.42812706517342924
23,0.04673482409249876,0.08532500986420444,0.04144515110430366,0.7218050352891564,0.10468997964983537
24,0.02494957131747806,0.001261288086247911,0.06276097412491223,0.9047430707244296,0.006285095746931601
25,0.07429302027627244,0.001552285322638664,0.005283453800817698,0.9172579692235711,0.0016132713766993762
26,0.00014741671956117663,0.008225275522821403,0.0017602766177429244,0.9897327397978092,0.00013429134206488605
27,0.008322683846782515,0.01987601672618791,0.9643639655950911,0.0016735048824359318,0.00576382894950116
28,0.9880163092272641,0.0022014706744062705,0.0050000453658832905,0.0019918630675905516,0.002790311664855802
29,0.5968770490735485,0.17798233720184486,0.20780161188681812,0.012643896808280247,0.004695105029505634
30,0.02938110278848669,0.0020405706417877204,0.002960163873124452,0.964427086049819,0.0011910766467820735
31,0.011647085883846964,0.05480912070309484,0.9008339805406398,0.022484727869319664,0.010225085003099148
32,0.02154788894842048,0.0004073744563749184,0.00032087747899301757,0.9776941372966502,2.9721819560416357e-05
33,0.9136535252928308,0.001993295546533089,0.0031924042823922344,0.043635582888057405,0.03752519199018829
34,0.2540223613592657,0.00453604877474784,0.01863973918104616,0.7204991669972732,0.0023026836876655463
35,0.004149660041499659,0.994384350957258,5.967545745888434e-05,0.0012525908988100616,0.00015372264497433337
36,0.0005472699753326957,0.002048985507280303,0.0003576567190323824,0.9967088225676015,0.00033726523075565965
37,0.016204116189672536,0.04173619277195636,0.07581458374384133,0.0263936537021538,0.8398514535923767
38,0.0016039964821594186,0.00033061652757431637,0.03111556704746852,7.010920940405225e-05,0.9668797107333927
39,0.2085534644413657,0.0062347488687275795,0.029091028351389003,0.38705330206654937,0.3690674562719703
40,0.06814856041621929,0.3855787554883184,0.2844769354728051,0.16101706836181295,0.10077868026084419
41,0.024892035258672566,0.9367024379430251,0.010136146492312755,0.023804824708265684,0.004464555597724125
42,0.007238163023607821,0.0011469099111715902,0.9836753863548794,9.803317590070022e-05,0.007841507534439414
43,0.1895012325452756,0.7217021028356945,0.025325896832133987,0.027013788283653858,0.036456979503241844
44,0.045456176221618454,0.868152416319575,0.006638713527855664,0.0640757592813247,0.015676934649626495
45,0.013168442804859985,0.003420274076411406,0.9688974676073346,0.004487801233298761,0.010026014278093883
46,0.9308644330130914,0.0015593195318880837,0.054299829697368705,0.010794691505886982,0.0024817262517628645
