index,0,1,2,3,4
0,0.08174744879202735,0.6084618500723932,0.08767033727540746,0.21725383389309788,0.0048665299670680884
1,0.043759422688144665,0.9274161144975184,0.005368716775849819,0.017153618123193666,0.006302127915293803
2,0.9670300647727724,0.0044101701335739815,0.0016002376275287531,0.006644438146949952,0.020315089319176572
3,0.006224177212761717,5.882358564587282e-06,0.9734439249898469,0.00029738643716250245,0.020028629001672564
4,0.786706687960338,0.06328895825770053,0.07690787437209277,0.06571521644746703,0.007381262962401608
5,0.03906298237437355,0.0009457888783838247,0.031733361839626835,0.9197508822935297,0.008506984614084875
6,0.24696742499679725,0.0008640432633873563,0.24145922874897127,0.4638011333402329,0.04690816965060708
7,0.840708124767223,0.04153308383482627,0.054131297246289484,0.055207806601763984,0.008419687549893288
8,0.8971744052805571,0.003046808877607529,0.09702752999528273,0.0018628801628746547,0.0008883756836772475
9,0.3112717013970524,0.4454746436545151,0.02275659194101222,0.21180991827979118,0.008687144727621884
10,0.04347097587242264,0.0003222085389845718,0.005820731485206942,0.9453388703550857,0.005047213748304472
11,0.03592458450071714,0.009538623534513534,0.014633666081974722,0.0009463773167626638,0.9389567485660263
12,0.0001464055323812639,0.9998357194863687,1.4124901823364264e-06,1.6244200256046404e-05,2.1829080556879497e-07
13,0.03862824395642433,0.13821334433055624,0.8087287754164759,0.0027172393812075514,0.011712396915340017
14,7.748861589980311e-05,5.467951028952295e-05,0.9996147334076583,1.3673825000703743e-05,0.00023942464114917264
15,0.2628423175167732,0.0005009553407110666,0.007332890640820785,0.6942029775437432,0.035120858957957614
16,0.3374760820174654,0.0019259155751924415,0.532653001409296,0.10823946047469643,0.019705540523352303
17,0.0002466682222507904,2.5387410391593575e-05,0.657304710407626,8.080960351266324e-05,0.342342424356226
18,0.003870201341414421,0.0012901346038759142,0.003918965567804421,0.9907170910889274,0.0002036073979812714
19,0.02061780716026132,0.3667160853998283,0.14427860883309576,0.10671487220456359,0.3616726264022443
20,0.005394698622351085,0.00026076828372659775,0.9560078340103785,0.003127759685650998,0.035208939397886885
21,5.917706893253469e-05,0.9998621314474405,5.106941624870356e-06,6.703700437757736e-05,6.547537626757648e-06
22,0.6097945443488132,0.00012172488433359393,0.016853886396800973,2.9232004171076913e-05,0.3732006123658673
23,0.10737729601735488,0.1951230085508529,0.08967644313709754,0.49757607888247357,0.11024717341221593
24,0.037455047255438176,2.0349986956349774e-05,0.03169175807040452,0.9255517524420434,0.005281092245158205
25,0.13944189606028165,0.0005740082301301923,0.007549654784033542,0.8508545040473265,0.0015799368782335934
26,0.00014806611498375944,0.00040979963011236395,0.0011518757590255637,0.9982272264637133,6.303203216761533e-05
27,0.001512938778830853,0.01319686390238731,0.9808928562409306,0.0002580480430227119,0.004139293034834825
28,0.9916325809309707,5.963634386419719e-05,0.0008021394607944467,0.00014965128078881407,0.007355991983587508
29,0.6232568868192502,0.06530262503425394,0.2677782971335724,0.03430939136414987,0.009352799648768548
30,0.0018229677946813626,0.00019029339496199571,0.0007648038725041505,0.9969918135576185,0.00023012138023704323
31,0.050673187958964035,0.13462741323101982,0.7308199192595338,0.06304864029077788,0.020830839259707367
32,0.0031370014270683867,1.4929640257258558e-05,0.0004482192755580875,0.9963566110837592,4.32385733446841e-05
33,0.9799139813517072,0.00025080778578251883,0.0015242467958604645,0.0014352181960505183,0.01687574587060418
34,0.1601630572234745,0.016593125251814674,0.04803908252453349,0.7684319880734239,0.006772746926760272
35,0.001495795022235271,0.9980830089405293,1.973994669383179e-05,0.00039228705624237464,9.169034300740211e-06
36,4.2133405884923366e-05,9.03124074445762e-05,9.294620946013309e-05,0.999753996201214,2.061177600130552e-05
37,0.013761114106657214,0.0173742518214151,0.12367971534157944,0.05499712716150866,0.7901877915688402
38,0.00023673741380913558,1.2551545068044808e-06,0.001714214010385985,2.0406011397823704e-06,0.9980457528201696
39,0.07356118670303793,0.0035474271688170503,0.04484352855696301,0.4761384715073848,0.4019093860637949
40,0.060349266067158576,0.12264748782144234,0.5097860088400662,0.16825189470339516,0.1389653425679349
41,0.03396050926244196,0.9023617406832626,0.013269983477794118,0.0465384349115565,0.0038693316649425396
42,6.126055055911123e-05,6.489109265657963e-06,0.9933755992159151,1.1740897192463643e-05,0.006544910227071344
43,0.22496484779671821,0.6433151669643694,0.033911096296704954,0.06995732087584551,0.0278515680663619
44,0.03866890456960871,0.898811108662625,0.0007774525213639081,0.048288256919339946,0.013454277327065285
45,0.002523973868299347,0.0006330380331335653,0.9836969967445667,0.0008237522204849637,0.012322239133518115
46,0.9797719206740894,0.0002876727296719842,0.012366452724937974,0.004848747643139619,0.0027252062281635722
47,0.0023554926146702976,0.004138966755819532,0.011254068642265858,0.9816905318911169,0.0005609400961294542
48,1.0405714758762389e-06,0.9999888697877385,7.323462750352585e-06,2.45558966454907e-07,2.520619069155296e-06
49,0.0015787526182069159,0.0050311532662599655,0.004634171849399063,0.9862256365086131,0.0025302857575276202
50,0.000834122317422635,6.586224690569172e-05,0.05614806488409456,0.00022071848327772785,0.9427312320682946
51,0.08298812881238012,0.1187214437869587,0.25695600033077515,0.0330189278677279,0.5083154992021524
