index,0,1,2,3,4
0,0.00978595856577158,0.5279030203819275,0.44600367546081543,0.01425565592944622,0.0020516752265393734
1,0.004382911138236523,0.9883080720901489,0.002803884446620941,0.0016486445674672723,0.002856495091691613
2,0.9993459582328796,0.00036282528890296817,5.3819745517103e-05,5.7427903811912984e-05,0.00017990496417041868
3,0.00026019252254627645,0.002859047381207347,0.9961927533149719,0.00021879929408896714,0.0004691632930189371
4,0.9952074289321899,0.0014639862347394228,0.0011631071101874113,0.00127656408585608,0.0008889219607226551
5,0.00027509310166351497,0.00035756226861849427,0.0004148743173573166,0.9988179206848145,0.000134512985823676
6,0.013327295891940594,0.013173791579902172,0.07875685393810272,0.8910919427871704,0.00365010229870677
7,0.9988825917243958,0.0005501400446519256,0.00018304100376553833,0.00019188500300515443,0.00019234299543313682
8,0.9955784678459167,0.001134740188717842,0.003127699252218008,6.0001555539201945e-05,9.906457125907764e-05
9,0.6873248219490051,0.17716936767101288,0.006633515004068613,0.12312443554401398,0.00574783468618989
10,8.013991464395076e-05,0.00013735299580730498,0.00016284504090435803,0.9995209574699402,9.871495421975851e-05
11,0.0067369104363024235,0.00027403171407058835,0.0007665365119464695,0.00021718893549405038,0.9920052289962769
12,0.0001545647537568584,0.9995812177658081,0.00014479682431556284,6.523513729916885e-05,5.421333480626345e-05
13,0.060243308544158936,0.18139003217220306,0.7316935658454895,0.004608673509210348,0.022064443677663803
14,5.976030297460966e-05,0.0006216115434654057,0.9991981387138367,6.916090205777436e-05,5.133045488037169e-05
15,0.7771170735359192,0.005322459619492292,0.001293098903261125,0.20301809906959534,0.013249211013317108
16,0.031091436743736267,0.025322142988443375,0.928906261920929,0.004573863931000233,0.01010627020150423
17,0.00024117910652421415,0.0017044094856828451,0.9955817461013794,0.00028490638942457736,0.002187821315601468
18,6.848476186860353e-05,0.00028061497141607106,0.0011454051127657294,0.9984543919563293,5.1133258239133283e-05
19,0.002558223670348525,0.1762007623910904,0.04279329255223274,0.004306860733777285,0.7741408944129944
20,0.0006861097645014524,0.06952868402004242,0.9266718626022339,0.000754026579670608,0.0023593034129589796
21,0.00013076556206215173,0.9993404150009155,0.00027985128690488636,0.0001565099082654342,9.241570660378784e-05
22,0.4146270155906677,0.0010691093048080802,0.0027365260757505894,0.0006314475904218853,0.5809358954429626
23,0.06391223520040512,0.017894824966788292,0.0029127709567546844,0.011005107313394547,0.9042750597000122
24,0.00028931646374985576,0.000815093400888145,0.027890557423233986,0.9707355499267578,0.00026952452026307583
25,0.0009715311462059617,0.0006832192884758115,0.000986722530797124,0.9971288442611694,0.00022968316625338048
26,3.0764473194722086e-05,6.749981548637152e-05,6.202338408911601e-05,0.9998058080673218,3.3852749766083434e-05
27,0.00011336970783304423,0.01738644205033779,0.9821585416793823,0.00012506904022302479,0.0002165778132621199
28,0.9998226165771484,5.311957647791132e-05,4.0746886952547356e-05,1.8784387066261843e-05,6.476615817518905e-05
29,0.9646241068840027,0.007440461311489344,0.02572251297533512,0.0006060327286832035,0.0016069235280156136
30,2.0761590349138714e-05,7.93282815720886e-05,4.8449972382513806e-05,0.9998262524604797,2.5157187337754294e-05
31,0.0005549670895561576,0.024693112820386887,0.9731079339981079,0.0012193607399240136,0.00042461586417630315
